Positive offset of 08-2508 (time: 3:13, m?: true) (scrape: 64, official: 72): 8
Positive offset of 08-2312 (time: 3:13, m?: false) (scrape: 98, official: 106): 8
Positive offset of 08-2486 (time: 5:58, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-3033 (time: 4:21, m?: false) (scrape: 51, official: 59): 8
Positive offset of 08-3045 (time: 5:59, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-3046 (time: 4:42, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-3044 (time: 5:57, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-3042 (time: 5:50, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-0187 (time: 6:02, m?: false) (scrape: 175, official: 176): 1
Positive offset of 08-1196 (time: 5:45, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-0618 (time: 6:05, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-1576 (time: 5:59, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-3134 (time: 6:01, m?: false) (scrape: 119, official: 132): 13
Positive offset of 08-1124 (time: 3:08, m?: false) (scrape: 44, official: 52): 8
Positive offset of 08-0983 (time: 5:32, m?: false) (scrape: 96, official: 104): 8
Positive offset of 08-3476 (time: 5:18, m?: false) (scrape: 84, official: 92): 8
Positive offset of 08-0824 (time: 5:56, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-2801 (time: 4:08, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-2458 (time: 6:11, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2391 (time: 29:01, m?: false) (scrape: 22, official: 30): 8
Positive offset of 08-3318 (time: 5:32, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-1760 (time: 5:32, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-2197 (time: 4:25, m?: false) (scrape: 27, official: 35): 8
Positive offset of 08-2811 (time: 2:43, m?: false) (scrape: 59, official: 67): 8
Positive offset of 08-2385 (time: 4:05, m?: false) (scrape: 155, official: 163): 8
Negative offset of 08-3333 (time: 24:08, m?: false) (scrape: 125, official: 119): -6
Positive offset of 08-1997 (time: 1:51, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-0836 (time: 5:54, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1857 (time: 5:59, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0980 (time: 4:45, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0979 (time: 4:59, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-0786 (time: 5:35, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-1704 (time: 5:46, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-1193 (time: 6:00, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-1032 (time: 5:45, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-3360 (time: 5:00, m?: false) (scrape: 104, official: 112): 8
Positive offset of 08-0684 (time: 5:57, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0833 (time: 5:23, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0788 (time: 5:11, m?: false) (scrape: 92, official: 100): 8
Positive offset of 08-0481 (time: 5:59, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-2591 (time: 5:08, m?: false) (scrape: 101, official: 109): 8
Positive offset of 08-3342 (time: 5:31, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-3343 (time: 5:37, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-0137 (time: 5:59, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-2362 (time: 5:50, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-1078 (time: 5:54, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-3264 (time: 5:50, m?: false) (scrape: 53, official: 61): 8
Positive offset of 08-0138 (time: 6:00, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2490 (time: 6:00, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-0770 (time: 6:00, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-2364 (time: 5:40, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-2368 (time: 5:26, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0090 (time: 2:05, m?: false) (scrape: 38, official: 46): 8
Positive offset of 08-2365 (time: 6:03, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-2367 (time: 5:42, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-2366 (time: 5:39, m?: false) (scrape: 142, official: 150): 8
Positive offset of 08-0089 (time: 3:44, m?: false) (scrape: 121, official: 129): 8
Positive offset of 08-1839 (time: 5:59, m?: false) (scrape: 182, official: 187): 5
Positive offset of 08-1238 (time: 5:46, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-1835 (time: 5:44, m?: false) (scrape: 143, official: 151): 8
Positive offset of 08-2115 (time: 5:32, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-1989 (time: 5:42, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-2562 (time: 5:37, m?: false) (scrape: 131, official: 139): 8
Positive offset of 08-2249 (time: 8:26, m?: false) (scrape: 58, official: 71): 13
Positive offset of 08-1932 (time: 7:38, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2826 (time: 4:59, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-2067 (time: 4:13, m?: false) (scrape: 175, official: 184): 9
Negative offset of 08-1269 (time: 5:25, m?: false) (scrape: 170, official: 158): -12
Positive offset of 08-1983 (time: 5:55, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-2384 (time: 5:58, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-2455 (time: 5:54, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-1737 (time: 5:38, m?: false) (scrape: 188, official: 196): 8
Positive offset of 08-0672 (time: 3:34, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-0671 (time: 3:40, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-3302 (time: 5:57, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-2783 (time: 385:48, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-3301 (time: 5:55, m?: false) (scrape: 183, official: 191): 8
Positive offset of 08-1895 (time: 2:34, m?: false) (scrape: 77, official: 85): 8
Positive offset of 08-2784 (time: 6:07, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-2057 (time: 6:03, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-3296 (time: 5:43, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-0735 (time: 5:49, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-2785 (time: 5:56, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-0846 (time: 5:08, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0884 (time: 5:34, m?: false) (scrape: 169, official: 177): 8
Negative offset of 08-0778 (time: 5:44, m?: false) (scrape: 176, official: 164): -12
Positive offset of 08-2828 (time: 5:59, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-1121 (time: 5:10, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-1847 (time: 5:35, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2375 (time: 5:40, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-0848 (time: 5:42, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-1703 (time: 5:45, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-0847 (time: 5:20, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-2345 (time: 6:00, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-1702 (time: 5:43, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-0781 (time: 5:55, m?: false) (scrape: 142, official: 150): 8
Negative offset of 08-2871 (time: 4:40, m?: false) (scrape: 147, official: 78): -69
Positive offset of 08-1120 (time: 5:07, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0779 (time: 5:42, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-0176 (time: 5:42, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-3477 (time: 5:26, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-0286 (time: 5:36, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-0177 (time: 5:49, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0178 (time: 5:58, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0165 (time: 5:55, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-1319 (time: 4:29, m?: false) (scrape: 154, official: 162): 8
Positive offset of 08-0363 (time: 3:47, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-0362 (time: 3:58, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-0682 (time: 4:05, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0163 (time: 5:46, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-3410 (time: 4:08, m?: false) (scrape: 147, official: 155): 8
Negative offset of 08-1726 (time: 8:07, m?: false) (scrape: 61, official: 41): -20
Positive offset of 08-0557 (time: 5:58, m?: false) (scrape: 132, official: 140): 8
Positive offset of 08-2821 (time: 5:48, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-2750 (time: 6:05, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-2541 (time: 6:01, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0763 (time: 5:27, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1331 (time: 4:21, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-3366 (time: 6:03, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-3132 (time: 5:17, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0746 (time: 5:41, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-0725 (time: 5:40, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-0901 (time: 5:25, m?: false) (scrape: 115, official: 123): 8
Positive offset of 08-2098 (time: 3:16, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-1243 (time: 3:07, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-0903 (time: 5:43, m?: false) (scrape: 147, official: 160): 13
Positive offset of 08-0747 (time: 5:42, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-0723 (time: 5:31, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-3090 (time: 3:31, m?: false) (scrape: 101, official: 109): 8
Positive offset of 08-0722 (time: 5:16, m?: false) (scrape: 129, official: 137): 8
Positive offset of 08-0900 (time: 5:19, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-0721 (time: 3:23, m?: false) (scrape: 92, official: 100): 8
Positive offset of 08-0225 (time: 5:44, m?: true) (scrape: 186, official: 194): 8
Positive offset of 08-3228 (time: 4:11, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-3293 (time: 4:25, m?: false) (scrape: 139, official: 152): 13
Positive offset of 08-0226 (time: 5:43, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-2268 (time: 6:06, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0227 (time: 5:37, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-3222 (time: 6:06, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-2507 (time: 6:00, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-3218 (time: 2:17, m?: true) (scrape: 0, official: 8): 8
Positive offset of 08-1930 (time: 4:43, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0387 (time: 4:37, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1700 (time: 3:19, m?: false) (scrape: 44, official: 52): 8
Positive offset of 08-1292 (time: 2:37, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-2203 (time: 4:08, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-2188 (time: 4:14, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-1502 (time: 4:16, m?: false) (scrape: 158, official: 166): 8 
Positive offset of 08-0678 (time: 4:22, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-3000 (time: 5:29, m?: false) (scrape: 180, official: 188): 8
Positive offset of 08-2998 (time: 5:23, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-0749 (time: 3:33, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-1751 (time: 4:15, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-3425 (time: 3:51, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0681 (time: 3:45, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-3223 (time: 3:39, m?: false) (scrape: 124, official: 132): 8
Positive offset of 08-0224 (time: 4:27, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0898 (time: 4:05, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-2138 (time: 4:07, m?: false) (scrape: 109, official: 117): 8
Positive offset of 08-1354 (time: 5:38, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0906 (time: 5:24, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-2700 (time: 4:03, m?: false) (scrape: 143, official: 151): 8
Positive offset of 08-2556 (time: 3:47, m?: false) (scrape: 52, official: 60): 8
Positive offset of 08-2546 (time: 2:34, m?: false) (scrape: 69, official: 77): 8
Positive offset of 08-3394 (time: 3:15, m?: false) (scrape: 48, official: 56): 8
Positive offset of 08-3367 (time: 4:37, m?: true) (scrape: 0, official: 8): 8
Positive offset of 08-3227 (time: 2:57, m?: false) (scrape: 65, official: 73): 8
Positive offset of 08-3054 (time: 4:30, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-1867 (time: 3:54, m?: false) (scrape: 127, official: 135): 8
Negative offset of 08-3339 (time: 25:18, m?: false) (scrape: 112, official: 8): -104
Positive offset of 08-2552 (time: 1:18, m?: false) (scrape: 29, official: 37): 8
Division: open
Average negative changes: 20 (total negative delta teams: 40).
Average positive changes: 8 (total positive delta teams: 843).
Scores that were reduced with multiple instances flag: 11.
Scores that were reduced with time flag: 12.
Scores that were increased with multiple instances flag: 18.
Scores that were increased with time flag: 93.
